編號,車輛資訊,初始出發地,運用1,,,,,,運用2,,,,,,運用3,,,,,,運用4,,,,,,運用5,,,,,,運用6,,,,,,運用7,,,,,,運用8,,,,,,運用9,,,,,,運用10,,,,,,運用11,,,,,,運用12,,,,,,運用13,,,,,,運用14,,,,,,運用15,,,,,,運用16,,,,,,運用17,,,,,,運用18,,,,,,運用19,,,,,,運用20,,,,,,運用21,,,,,,運用22,,,,,,運用23,,,,,,運用24,,,,,,運用25,,,,,,運用26,,,,,,運用27,,,,,,運用28,,,,,,運用29,,,,,,運用30,,,,,,運用31,,,,,,運用32,,,,,,運用33,,,,,,運用34,,,,,,運用35,,,,,,運用36,,,,,,運用37,,,,,,運用38,,,,,,運用39,,,,,,運用40,,,,,,運用41,,,,,,運用42,,,,,,運用43,,,,,,運用44,,,,,,運用45,,,,,,運用46,,,,,,運用47,,,,,,運用48,,,,,,運用49,,,,,,運用50,,,,,,運用51,,,,,,運用52,,,,,,運用53,,,,,,運用54,,,,,,運用55,,,,,,運用56,,,,,,運用57,,,,,,運用58,,,,,,運用59,,,,,,運用60,,,,,,運用61,,,,,,運用62,,,,,,運用63,,,,,,運用64,,,,,,運用65,,,,,,運用66,,,,,,運用67,,,,,,運用68,,,,,,運用69,,,,,,運用70,,,,,,運用71,,,,,,運用72,,,,,,運用73,,,,,,運用74,,,,,,運用75,,,,,,運用76,,,,,,運用77,,,,,,運用78,,,,,,運用79,,,,,,運用80,,,,,,運用81,,,,,,運用82,,,,,,運用83,,,,,,運用84,,,,,,收班停留地
1,一般列車,S,1,回送,1501,S,>,O,2,入庫,,,>,O暫留線,3,test_C,3544,O,>,S,4,入庫,,,>,S庫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S庫
,T_002,,,,,03:20:35,,03:33:55,,J暫留線,,,,03:33:55,,下行,test_A_503,05:07:30,,05:21:30,,A庫,,,,05:29:30,,上行,test_A_03,07:07:30,,07:21:30,,下行,test_A_500,07:28:10,,07:53:10,,上行,test_A_00,07:53:10,,08:18:10,,J暫留線,,,,08:25:10,,下行,test_A_500,08:40:35,,09:05:35,,上行,test_A_03,09:07:30,,09:21:30,,下行,test_A_500,09:28:10,,09:53:10,,A庫,,,,10:01:10,,上行,test_A_03,11:07:30,,11:21:30,,下行,test_A_500,11:28:10,,11:53:10,,上行,test_A_00,11:53:10,,12:18:10,,J暫留線,,,,12:25:10,,下行,test_A_500,12:40:35,,13:05:35,,上行,test_A_03,13:07:30,,13:21:30,,下行,test_A_500,13:28:10,,13:53:10,,上行,test_A_00,13:53:10,,14:18:10,,J暫留線,,,,14:25:10,,下行,test_A_500,14:40:35,,15:05:35,,上行,test_A_03,15:07:30,,15:21:30,,下行,test_A_500,15:28:10,,15:53:10,,上行,test_A_00,15:53:10,,16:18:10,,J暫留線,,,,16:25:10,,下行,test_A_500,16:40:35,,17:05:35,,上行,test_A_03,17:07:30,,17:21:30,,下行,test_A_500,17:28:10,,17:53:10,,上行,test_A_00,17:53:10,,18:18:10,,J暫留線,,,,18:25:10,,下行,test_A_500,18:40:35,,19:05:35,,上行,test_A_03,19:07:30,,19:21:30,,下行,test_A_500,19:28:10,,19:53:10,,上行,test_A_00,19:53:10,,20:18:10,,J暫留線,,,,20:25:10,,下行,test_A_500,20:40:35,,21:05:35,,上行,test_A_03,21:07:30,,21:21:30,,下行,test_A_500,21:28:10,,21:53:10,,上行,test_A_00,21:53:10,,22:18:10,,J暫留線,,,,22:25:10,,下行,test_A_503,22:30:00,,22:44:00,,上行,test_A_00,22:50:40,,23:15:40,,下行,test_A_500,23:16:10,,23:41:10,,上行,test_A_02,23:45:00,,00:05:40,,上行,test_C_01,00:07:40,,00:17:40,,,,00:26:00,,00:34:00,,,,00:34:00,,00:47:20,,A庫,,,,00:47:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:47:20
7,一般列車,S,1,test_C,3545,S,>,J,2,test_A,2509,J,>,A,3,回送,1584,A,>,J,4,回送,1502,J,>,S,5,入庫,,,>,S庫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S庫
,T_003,,,下行,test_C_501,05:15:00,,05:25:00,,下行,test_A_502,05:27:00,,05:47:40,,,,06:05:30,,06:18:50,,,,06:22:30,,06:31:00,,S庫,,,,06:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:31:00
8,一般列車,A,1,回送,1584,A,>,Z,2,test_B,3509,Z,>,A,3,入庫,,,>,A庫,4,test_B,3512,A,>,Z,5,test_B,1513,Z,>,A,6,test_B,2514,A,>,Z,7,入庫,,,>,Z暫留線,8,test_B,2515,Z,>,A,9,test_B,1518,A,>,Z,10,入庫,,,>,Z暫留線,11,test_B,3519,Z,>,A,12,入庫,,,>,A庫,13,test_B,3522,A,>,Z,14,test_B,1523,Z,>,A,15,test_B,2524,A,>,Z,16,test_B,3525,Z,>,A,17,入庫,,,>,A庫,18,test_B,3528,A,>,Z,19,test_B,1529,Z,>,A,20,test_B,2530,A,>,Z,21,test_B,3531,Z,>,A,22,入庫,,,>,A庫,23,test_B,3534,A,>,Z,24,test_B,1535,Z,>,A,25,test_B,2536,A,>,Z,26,test_B,3537,Z,>,A,27,入庫,,,>,A庫,28,test_B,3540,A,>,Z,29,test_B,1541,Z,>,A,30,test_B,2542,A,>,Z,31,test_B,3543,Z,>,A,32,入庫,,,>,A庫,33,test_B,3546,A,>,Z,34,test_B,1547,Z,>,A,35,test_B,2548,A,>,Z,36,test_B,3549,Z,>,A,37,入庫,,,>,A庫,38,test_B,3552,A,>,Z,39,test_B,1553,Z,>,A,40,test_B,2554,A,>,Z,41,test_B,3555,Z,>,A,42,入庫,,,>,A庫,43,test_B,3558,A,>,Z,44,test_B,1559,Z,>,A,45,test_B,2560,A,>,Z,46,test_B,3561,Z,>,A,47,入庫,,,>,A庫,48,test_B,3564,A,>,Z,49,test_B,1565,Z,>,A,50,test_B,2566,A,>,Z,51,test_B,3567,Z,>,A,52,入庫,,,>,A庫,53,test_B,3570,A,>,Z,54,test_B,1571,Z,>,A,55,test_B,2572,A,>,Z,56,test_B,3573,Z,>,A,57,入庫,,,>,A庫,58,test_B,3576,A,>,Z,59,入庫,,,>,Z暫留線,60,test_B,3577,Z,>,A,61,test_B,1578,A,>,Z,62,test_B,2579,Z,>,A,63,入庫,,,>,A庫,64,test_B,2582,A,>,Z,65,入庫,,,>,Z暫留線,66,test_B,3583,Z,>,A,67,入庫,,,>,A庫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A庫
,T_003,,,,,03:28:50,,03:40:20,,下行,test_B_500,05:15:00,,05:33:00,,A庫,,,,05:41:00,,上行,test_B_00,05:45:00,,06:03:00,,下行,test_B_502,06:07:30,,06:19:30,,上行,test_B_01,06:25:40,,06:39:40,,Z暫留線,,,,06:45:40,,下行,test_B_501,06:52:30,,07:06:30,,上行,test_B_02,07:10:45,,07:22:45,,Z暫留線,,,,07:28:45,,下行,test_B_500,07:45:00,,08:03:00,,A庫,,,,08:11:00,,上行,test_B_00,08:15:00,,08:33:00,,下行,test_B_502,08:37:30,,08:49:30,,上行,test_B_01,08:55:40,,09:09:40,,下行,test_B_500,09:15:00,,09:33:00,,A庫,,,,09:41:00,,上行,test_B_00,09:45:00,,10:03:00,,下行,test_B_502,10:07:30,,10:19:30,,上行,test_B_01,10:25:40,,10:39:40,,下行,test_B_500,10:45:00,,11:03:00,,A庫,,,,11:11:00,,上行,test_B_00,11:15:00,,11:33:00,,下行,test_B_502,11:37:30,,11:49:30,,上行,test_B_01,11:55:40,,12:09:40,,下行,test_B_500,12:15:00,,12:33:00,,A庫,,,,12:41:00,,上行,test_B_00,12:45:00,,13:03:00,,下行,test_B_502,13:07:30,,13:19:30,,上行,test_B_01,13:25:40,,13:39:40,,下行,test_B_500,13:45:00,,14:03:00,,A庫,,,,14:11:00,,上行,test_B_00,14:15:00,,14:33:00,,下行,test_B_502,14:37:30,,14:49:30,,上行,test_B_01,14:55:40,,15:09:40,,下行,test_B_500,15:15:00,,15:33:00,,A庫,,,,15:41:00,,上行,test_B_00,15:45:00,,16:03:00,,下行,test_B_502,16:07:30,,16:19:30,,上行,test_B_01,16:25:40,,16:39:40,,下行,test_B_500,16:45:00,,17:03:00,,A庫,,,,17:11:00,,上行,test_B_00,17:15:00,,17:33:00,,下行,test_B_502,17:37:30,,17:49:30,,上行,test_B_01,17:55:40,,18:09:40,,下行,test_B_500,18:15:00,,18:33:00,,A庫,,,,18:41:00,,上行,test_B_00,18:45:00,,19:03:00,,下行,test_B_502,19:07:30,,19:19:30,,上行,test_B_01,19:25:40,,19:39:40,,下行,test_B_500,19:45:00,,20:03:00,,A庫,,,,20:11:00,,上行,test_B_00,20:15:00,,20:33:00,,下行,test_B_502,20:37:30,,20:49:30,,上行,test_B_01,20:55:40,,21:09:40,,下行,test_B_500,21:15:00,,21:33:00,,A庫,,,,21:41:00,,上行,test_B_00,21:45:00,,22:03:00,,Z暫留線,,,,22:09:00,,下行,test_B_500,22:15:00,,22:33:00,,上行,test_B_02,22:33:15,,22:45:15,,下行,test_B_501,22:50:00,,23:04:00,,A庫,,,,23:12:00,,上行,test_B_01,23:18:10,,23:32:10,,Z暫留線,,,,23:38:10,,下行,test_B_500,23:45:40,,00:03:40,,A庫,,,,00:11:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:11:40
9,一般列車,A,1,回送,1586,A,>,J,2,入庫,,,>,J暫留線,3,test_C,3546,J,>,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前往 A庫 (等待回送)
,T_003,,,,,03:44:15,,03:57:35,,J暫留線,,,,03:57:35,,上行,test_C_01,05:15:00,,05:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:25:00
10,一般列車,A,1,test_A,1510,A,>,J,2,test_A,3519,J,>,A,3,test_A,3524,A,>,J,4,入庫,,,>,J暫留線,5,test_A,3529,J,>,A,6,入庫,,,>,A庫,7,test_A,3536,A,>,J,8,入庫,,,>,J暫留線,9,test_A,3539,J,>,A,10,入庫,,,>,A庫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A庫
,T_004,,,上行,test_A_03,05:07:30,,05:21:30,,下行,test_A_500,05:28:10,,05:53:10,,上行,test_A_00,05:53:10,,06:18:10,,J暫留線,,,,06:25:10,,下行,test_A_500,06:40:35,,07:05:35,,A庫,,,,07:13:35,,上行,test_A_00,07:23:10,,07:48:10,,J暫留線,,,,07:55:10,,下行,test_A_500,07:58:10,,08:23:10,,A庫,,,,08:31:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:31:10
11,一般列車,S,1,回送,1513,S,>,J,2,入庫,,,>,J暫留線,3,test_A,3517,J,>,A,4,test_A,3530,A,>,J,5,test_A,1517,J,>,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前往 S庫 (等待回送)
,T_004,,,,,03:20:15,,03:28:15,,J暫留線,,,,03:28:15,,下行,test_A_500,05:09:10,,05:34:10,,上行,test_A_00,06:38:15,,07:03:15,,下行,test_A_503,07:09:55,,07:23:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:23:55
12,一般列車,A,1,test_B,1510,A,>,Z,2,入庫,,,>,Z暫留線,3,test_B,2511,Z,>,A,4,test_B,1514,A,>,Z,5,入庫,,,>,Z暫留線,6,test_B,3515,Z,>,A,7,入庫,,,>,A庫,8,test_B,3518,A,>,Z,9,test_B,1519,Z,>,A,10,test_B,2520,A,>,Z,11,test_B,3521,Z,>,A,12,入庫,,,>,A庫,13,test_B,3524,A,>,Z,14,test_B,1525,Z,>,A,15,test_B,2526,A,>,Z,16,test_B,3527,Z,>,A,17,入庫,,,>,A庫,18,test_B,3530,A,>,Z,19,test_B,1531,Z,>,A,20,test_B,2532,A,>,Z,21,test_B,3533,Z,>,A,22,入庫,,,>,A庫,23,test_B,3536,A,>,Z,24,test_B,1537,Z,>,A,25,test_B,2538,A,>,Z,26,test_B,3539,Z,>,A,27,入庫,,,>,A庫,28,test_B,3542,A,>,Z,29,test_B,1543,Z,>,A,30,test_B,2544,A,>,Z,31,test_B,3545,Z,>,A,32,入庫,,,>,A庫,33,test_B,3548,A,>,Z,34,test_B,1549,Z,>,A,35,test_B,2550,A,>,Z,36,test_B,3551,Z,>,A,37,入庫,,,>,A庫,38,test_B,3554,A,>,Z,39,test_B,1555,Z,>,A,40,test_B,2556,A,>,Z,41,test_B,3557,Z,>,A,42,入庫,,,>,A庫,43,test_B,3560,A,>,Z,44,test_B,1561,Z,>,A,45,test_B,2562,A,>,Z,46,test_B,3563,Z,>,A,47,入庫,,,>,A庫,48,test_B,3566,A,>,Z,49,test_B,1567,Z,>,A,50,test_B,2568,A,>,Z,51,test_B,3569,Z,>,A,52,入庫,,,>,A庫,53,test_B,3572,A,>,Z,54,test_B,1573,Z,>,A,55,test_B,2574,A,>,Z,56,test_B,3575,Z,>,A,57,入庫,,,>,A庫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A庫
,T_004,,,上行,test_B_02,05:10:45,,05:22:45,,Z暫留線,,,,05:28:45,,下行,test_B_501,05:52:30,,06:06:30,,上行,test_B_02,06:10:45,,06:22:45,,Z暫留線,,,,06:28:45,,下行,test_B_500,06:45:00,,07:03:00,,A庫,,,,07:11:00,,上行,test_B_00,07:15:00,,07:33:00,,下行,test_B_502,07:37:30,,07:49:30,,上行,test_B_01,07:55:40,,08:09:40,,下行,test_B_500,08:15:00,,08:33:00,,A庫,,,,08:41:00,,上行,test_B_00,08:45:00,,09:03:00,,下行,test_B_502,09:07:30,,09:19:30,,上行,test_B_01,09:25:40,,09:39:40,,下行,test_B_500,09:45:00,,10:03:00,,A庫,,,,10:11:00,,上行,test_B_00,10:15:00,,10:33:00,,下行,test_B_502,10:37:30,,10:49:30,,上行,test_B_01,10:55:40,,11:09:40,,下行,test_B_500,11:15:00,,11:33:00,,A庫,,,,11:41:00,,上行,test_B_00,11:45:00,,12:03:00,,下行,test_B_502,12:07:30,,12:19:30,,上行,test_B_01,12:25:40,,12:39:40,,下行,test_B_500,12:45:00,,13:03:00,,A庫,,,,13:11:00,,上行,test_B_00,13:15:00,,13:33:00,,下行,test_B_502,13:37:30,,13:49:30,,上行,test_B_01,13:55:40,,14:09:40,,下行,test_B_500,14:15:00,,14:33:00,,A庫,,,,14:41:00,,上行,test_B_00,14:45:00,,15:03:00,,下行,test_B_502,15:07:30,,15:19:30,,上行,test_B_01,15:25:40,,15:39:40,,下行,test_B_500,15:45:00,,16:03:00,,A庫,,,,16:11:00,,上行,test_B_00,16:15:00,,16:33:00,,下行,test_B_502,16:37:30,,16:49:30,,上行,test_B_01,16:55:40,,17:09:40,,下行,test_B_500,17:15:00,,17:33:00,,A庫,,,,17:41:00,,上行,test_B_00,17:45:00,,18:03:00,,下行,test_B_502,18:07:30,,18:19:30,,上行,test_B_01,18:25:40,,18:39:40,,下行,test_B_500,18:45:00,,19:03:00,,A庫,,,,19:11:00,,上行,test_B_00,19:15:00,,19:33:00,,下行,test_B_502,19:37:30,,19:49:30,,上行,test_B_01,19:55:40,,20:09:40,,下行,test_B_500,20:15:00,,20:33:00,,A庫,,,,20:41:00,,上行,test_B_00,20:45:00,,21:03:00,,下行,test_B_502,21:07:30,,21:19:30,,上行,test_B_01,21:25:40,,21:39:40,,下行,test_B_500,21:45:00,,22:03:00,,A庫,,,,22:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22:11:00
13,一般列車,A,1,test_A,3518,A,>,J,2,test_A,1511,J,>,A,3,入庫,,,>,A庫,4,test_A,1516,A,>,J,5,test_A,3531,J,>,A,6,入庫,,,>,A庫,7,test_A,1520,A,>,J,8,入庫,,,>,J暫留線,9,test_A,3541,J,>,A,10,test_A,1524,A,>,J,11,入庫,,,>,J暫留線,12,test_A,3549,J,>,A,13,test_A,1528,A,>,J,14,test_A,3555,J,>,A,15,入庫,,,>,A庫,16,test_A,1532,A,>,J,17,test_A,3563,J,>,A,18,test_A,3568,A,>,J,19,入庫,,,>,J暫留線,20,test_A,3573,J,>,A,21,test_A,1540,A,>,J,22,test_A,3579,J,>,A,23,test_A,3584,A,>,J,24,入庫,,,>,J暫留線,25,test_A,3589,J,>,A,26,test_A,1548,A,>,J,27,test_A,3595,J,>,A,28,test_A,3600,A,>,J,29,入庫,,,>,J暫留線,30,test_A,3605,J,>,A,31,test_A,1556,A,>,J,32,test_A,3611,J,>,A,33,test_A,3616,A,>,J,34,入庫,,,>,J暫留線,35,test_A,3621,J,>,A,36,test_A,1564,A,>,J,37,test_A,3627,J,>,A,38,test_A,3632,A,>,J,39,入庫,,,>,J暫留線,40,test_A,3637,J,>,A,41,test_A,1572,A,>,J,42,test_A,3643,J,>,A,43,test_A,3648,A,>,J,44,入庫,,,>,J暫留線,45,test_A,3653,J,>,A,46,入庫,,,>,A庫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A庫
