編號,車輛資訊,初始出發地,運用1,,,,,,運用2,,,,,,運用3,,,,,,運用4,,,,,,運用5,,,,,,運用6,,,,,,運用7,,,,,,運用8,,,,,,運用9,,,,,,運用10,,,,,,運用11,,,,,,運用12,,,,,,運用13,,,,,,運用14,,,,,,運用15,,,,,,運用16,,,,,,運用17,,,,,,運用18,,,,,,運用19,,,,,,運用20,,,,,,運用21,,,,,,運用22,,,,,,運用23,,,,,,運用24,,,,,,運用25,,,,,,運用26,,,,,,運用27,,,,,,運用28,,,,,,運用29,,,,,,運用30,,,,,,運用31,,,,,,運用32,,,,,,運用33,,,,,,運用34,,,,,,運用35,,,,,,運用36,,,,,,運用37,,,,,,運用38,,,,,,運用39,,,,,,運用40,,,,,,運用41,,,,,,運用42,,,,,,運用43,,,,,,運用44,,,,,,運用45,,,,,,運用46,,,,,,運用47,,,,,,運用48,,,,,,運用49,,,,,,運用50,,,,,,運用51,,,,,,運用52,,,,,,運用53,,,,,,運用54,,,,,,運用55,,,,,,運用56,,,,,,運用57,,,,,,運用58,,,,,,運用59,,,,,,運用60,,,,,,運用61,,,,,,運用62,,,,,,運用63,,,,,,運用64,,,,,,運用65,,,,,,運用66,,,,,,運用67,,,,,,運用68,,,,,,收班停留地
6,一般列車,A,1,回送,1086,A,>,J,2,入庫,,,>,J暫留線,3,test_C,3064,J,>,S,4,test_C,3075,S,>,O,5,test_C,3088,O,>,S,6,test_C,3087,S,>,O,7,test_C,3100,O,>,S,8,test_C,3099,S,>,O,9,test_C,3104,O,>,S,10,test_C,3107,S,>,O,11,test_C,3114,O,>,S,12,test_C,3115,S,>,J,13,test_A,2031,J,>,A,14,test_A,3078,A,>,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前往 A庫 (等待回送)
,T_002,,,,,03:20:35,,03:33:55,,J暫留線,,,,03:33:55,,上行,test_C_01,06:30:30,,06:40:30,,下行,test_C_500,06:40:54,,06:48:54,,上行,test_C_00,07:03:50,,07:11:50,,下行,test_C_500,07:12:30,,07:20:30,,上行,test_C_00,07:33:50,,07:41:50,,下行,test_C_500,07:42:30,,07:50:30,,上行,test_C_00,07:50:50,,07:58:50,,下行,test_C_500,08:02:30,,08:10:30,,上行,test_C_00,08:13:50,,08:21:50,,下行,test_C_501,08:22:30,,08:32:30,,下行,test_A_502,08:36:10,,08:56:50,,上行,test_A_00,08:57:00,,09:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:22:00
7,一般列車,S,1,回送,1005,S,>,J,2,入庫,,,>,J暫留線,3,test_A,1011,J,>,A,4,test_A,3026,A,>,J,5,test_A,3033,J,>,A,6,test_A,1018,A,>,J,7,入庫,,,>,J暫留線,8,test_C,3098,J,>,S,9,入庫,,,>,S庫,10,test_C,3117,S,>,O,11,入庫,,,>,O暫留線,12,test_C,3138,O,>,S,13,test_C,3135,S,>,O,14,test_C,3142,O,>,S,15,test_C,3141,S,>,J,16,test_A,2039,J,>,A,17,test_A,1030,A,>,J,18,test_A,3095,J,>,A,19,test_A,3100,A,>,J,20,入庫,,,>,J暫留線,21,test_A,1035,J,>,A,22,test_A,3110,A,>,J,23,test_A,1039,J,>,A,24,test_A,2102,A,>,J,25,test_C,3400,J,>,S,26,test_C,3407,S,>,O,27,test_C,3414,O,>,S,28,test_C,3413,S,>,O,29,test_C,3420,O,>,S,30,test_C,3421,S,>,O,31,test_C,3428,O,>,S,32,test_C,3425,S,>,O,33,test_C,3434,O,>,S,34,test_C,3429,S,>,O,35,test_C,3440,O,>,S,36,入庫,,,>,S庫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S庫
,T_003,,,,,03:20:15,,03:28:15,,J暫留線,,,,03:28:15,,下行,test_A_503,05:39:55,,05:53:55,,上行,test_A_00,06:15:27,,06:40:27,,下行,test_A_500,06:44:24,,07:09:24,,上行,test_A_03,07:15:00,,07:29:00,,J暫留線,,,,07:36:00,,上行,test_C_01,07:57:40,,08:07:40,,S庫,,,,08:15:40,,下行,test_C_500,08:27:30,,08:35:30,,O暫留線,,,,08:45:30,,上行,test_C_00,09:04:03,,09:12:03,,下行,test_C_500,09:13:38,,09:21:38,,上行,test_C_00,09:21:40,,09:29:40,,下行,test_C_501,09:31:10,,09:41:10,,下行,test_A_502,09:43:10,,10:03:50,,上行,test_A_03,10:07:30,,10:21:30,,下行,test_A_500,10:28:10,,10:53:10,,上行,test_A_00,10:53:10,,11:18:10,,J暫留線,,,,11:25:10,,下行,test_A_503,11:39:55,,11:53:55,,上行,test_A_00,12:08:15,,12:33:15,,下行,test_A_503,12:39:55,,12:53:55,,上行,test_A_02,21:22:30,,21:43:10,,上行,test_C_01,21:45:10,,21:55:10,,下行,test_C_500,21:57:00,,22:05:00,,上行,test_C_00,22:05:37,,22:13:37,,下行,test_C_500,22:21:25,,22:29:25,,上行,test_C_00,22:39:54,,22:47:54,,下行,test_C_500,22:55:42,,23:03:42,,上行,test_C_00,23:08:50,,23:16:50,,下行,test_C_500,23:22:30,,23:30:30,,上行,test_C_00,23:40:50,,23:48:50,,下行,test_C_500,23:52:30,,00:00:30,,上行,test_C_00,00:10:50,,00:18:50,,S庫,,,,00:26:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:26:50
8,一般列車,A,1,回送,1084,A,>,Z,2,test_B,3009,Z,>,A,3,入庫,,,>,A庫,4,test_B,3012,A,>,Z,5,test_B,1013,Z,>,A,6,test_B,2014,A,>,Z,7,入庫,,,>,Z暫留線,8,test_B,3017,Z,>,A,9,入庫,,,>,A庫,10,test_B,3022,A,>,Z,11,入庫,,,>,Z暫留線,12,test_B,3025,Z,>,A,13,入庫,,,>,A庫,14,test_B,3030,A,>,Z,15,入庫,,,>,Z暫留線,16,test_B,3033,Z,>,A,17,入庫,,,>,A庫,18,test_B,3090,A,>,Z,19,入庫,,,>,Z暫留線,20,test_B,3091,Z,>,A,21,入庫,,,>,A庫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A庫
,T_003,,,,,03:28:50,,03:40:20,,下行,test_B_500,05:15:00,,05:33:00,,A庫,,,,05:41:00,,上行,test_B_00,05:45:00,,06:03:00,,下行,test_B_502,06:07:30,,06:19:30,,上行,test_B_01,06:24:00,,06:38:00,,Z暫留線,,,,06:44:00,,下行,test_B_500,06:53:10,,07:11:10,,A庫,,,,07:19:10,,上行,test_B_00,07:25:40,,07:43:40,,Z暫留線,,,,07:49:40,,下行,test_B_500,07:53:10,,08:11:10,,A庫,,,,08:19:10,,上行,test_B_00,08:25:40,,08:43:40,,Z暫留線,,,,08:49:40,,下行,test_B_500,08:53:10,,09:11:10,,A庫,,,,09:19:10,,上行,test_B_00,22:15:00,,22:33:00,,Z暫留線,,,,22:39:00,,下行,test_B_500,22:45:00,,23:03:00,,A庫,,,,23:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23:11:00
9,一般列車,A,1,回送,1092,A,>,J,2,入庫,,,>,J暫留線,3,test_A,3017,J,>,A,4,test_A,1012,A,>,J,5,入庫,,,>,J暫留線,6,test_A,1013,J,>,A,7,入庫,,,>,A庫,8,test_A,3044,A,>,J,9,test_A,1019,J,>,A,10,test_A,2028,A,>,J,11,test_A,3067,J,>,A,12,test_A,2034,A,>,J,13,test_C,3132,J,>,S,14,回送,1027,S,>,J,15,入庫,,,>,J暫留線,16,test_A,1055,J,>,A,17,入庫,,,>,A庫,18,test_A,3154,A,>,J,19,入庫,,,>,J暫留線,20,test_A,1059,J,>,A,21,入庫,,,>,A庫,22,test_A,2088,A,>,J,23,test_A,3191,J,>,F,24,入庫,,,>,F暫留線,25,test_A,3200,F,>,J,26,入庫,,,>,J暫留線,27,test_A,3209,J,>,F,28,入庫,,,>,F暫留線,29,回送,1104,F,>,J,30,回送,1020,J,>,S,31,test_C,3399,S,>,O,32,test_C,3408,O,>,S,33,test_C,3411,S,>,O,34,test_C,3418,O,>,S,35,test_C,3417,S,>,O,36,test_C,3422,O,>,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前往 A庫 (等待回送)
,T_003,,,,,03:44:15,,03:57:35,,J暫留線,,,,03:57:35,,下行,test_A_500,05:09:10,,05:34:10,,上行,test_A_03,05:37:30,,05:51:30,,J暫留線,,,,05:58:30,,下行,test_A_503,06:18:00,,06:32:00,,A庫,,,,06:40:00,,上行,test_A_00,07:15:45,,07:40:45,,下行,test_A_503,07:45:00,,07:59:00,,上行,test_A_02,08:05:00,,08:25:40,,下行,test_A_500,08:27:00,,08:52:00,,上行,test_A_02,08:55:00,,09:15:40,,上行,test_C_01,09:18:30,,09:28:30,,,,15:30:30,,15:38:30,,J暫留線,,,,15:38:30,,下行,test_A_503,16:42:00,,16:56:00,,A庫,,,,17:04:00,,上行,test_A_00,17:09:00,,17:34:00,,J暫留線,,,,17:41:00,,下行,test_A_503,17:45:00,,17:59:00,,A庫,,,,18:07:00,,上行,test_A_02,19:05:00,,19:25:40,,下行,test_A_501,19:26:15,,19:37:55,,F暫留線,,,,19:44:55,,上行,test_A_01,19:56:15,,20:07:55,,J暫留線,,,,20:14:55,,下行,test_A_501,20:45:20,,20:57:00,,F暫留線,,,,21:04:00,,,,21:13:20,,21:20:40,,,,21:22:30,,21:31:00,,下行,test_C_500,21:33:00,,21:41:00,,上行,test_C_00,21:58:20,,22:06:20,,下行,test_C_500,22:12:51,,22:20:51,,上行,test_C_00,22:22:45,,22:30:45,,下行,test_C_500,22:38:34,,22:46:34,,上行,test_C_00,22:48:28,,22:56:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22:56:28
10,一般列車,A,1,回送,1094,A,>,F,2,入庫,,,>,F暫留線,3,test_A,3028,F,>,J,4,test_A,3031,J,>,A,5,test_A,3038,A,>,J,6,入庫,,,>,J暫留線,7,test_A,3063,J,>,A,8,入庫,,,>,A庫,9,回送,1082,A,>,J,10,回送,1004,J,>,S,11,test_C,3279,S,>,O,12,test_C,3290,O,>,S,13,test_C,3291,S,>,J,14,test_A,2073,J,>,A,15,入庫,,,>,A庫,16,test_A,2076,A,>,J,17,test_C,3310,J,>,S,18,test_C,3329,S,>,O,19,test_C,3348,O,>,S,20,test_C,3347,S,>,O,21,test_C,3352,O,>,S,22,test_C,3355,S,>,O,23,test_C,3362,O,>,S,24,test_C,3363,S,>,J,25,test_A,2097,J,>,A,26,test_A,3206,A,>,J,27,入庫,,,>,J暫留線,28,test_A,3231,J,>,A,29,入庫,,,>,A庫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A庫
,T_004,,,,,04:14:16,,04:20:16,,F暫留線,,,,04:20:16,,上行,test_A_01,06:12:51,,06:24:31,,下行,test_A_500,06:30:00,,06:55:00,,上行,test_A_00,06:55:42,,07:20:42,,J暫留線,,,,07:27:42,,下行,test_A_500,08:22:20,,08:47:20,,A庫,,,,08:55:20,,,,09:03:00,,09:16:20,,,,09:16:20,,09:24:50,,下行,test_C_500,16:19:05,,16:27:05,,上行,test_C_00,16:42:14,,16:50:14,,下行,test_C_501,16:52:54,,17:02:54,,下行,test_A_502,17:05:00,,17:25:40,,A庫,,,,17:33:40,,上行,test_A_02,17:35:00,,17:55:40,,上行,test_C_01,17:57:40,,18:07:40,,下行,test_C_500,18:27:30,,18:35:30,,上行,test_C_00,19:03:50,,19:11:50,,下行,test_C_500,19:12:30,,19:20:30,,上行,test_C_00,19:20:50,,19:28:50,,下行,test_C_500,19:32:30,,19:40:30,,上行,test_C_00,19:43:50,,19:51:50,,下行,test_C_501,19:52:30,,20:02:30,,下行,test_A_502,20:06:00,,20:26:40,,上行,test_A_00,20:27:20,,20:52:20,,J暫留線,,,,20:59:20,,下行,test_A_500,00:16:10,,00:41:10,,A庫,,,,00:49:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:49:10
11,一般列車,S,1,回送,1011,S,>,J,2,test_A,3019,J,>,A,3,test_A,3024,A,>,J,4,回送,1079,J,>,A,5,test_B,3020,A,>,Z,6,test_B,3023,Z,>,A,7,test_B,3028,A,>,Z,8,test_B,3031,Z,>,A,9,test_B,3036,A,>,Z,10,test_B,3037,Z,>,A,11,test_B,2028,A,>,Z,12,test_B,1029,Z,>,A,13,test_B,2032,A,>,Z,14,test_B,3045,Z,>,A,15,test_B,3048,A,>,Z,16,test_B,1037,Z,>,A,17,test_B,2038,A,>,Z,18,test_B,3051,Z,>,A,19,test_B,3054,A,>,Z,20,test_B,1043,Z,>,A,21,test_B,2044,A,>,Z,22,test_B,3057,Z,>,A,23,test_B,3060,A,>,Z,24,test_B,2049,Z,>,A,25,test_B,1052,A,>,Z,26,test_B,2073,Z,>,A,27,test_B,1076,A,>,Z,28,回送,1083,Z,>,A,29,test_B,2078,A,>,Z,30,test_B,1077,Z,>,A,31,test_B,3092,A,>,Z,32,test_B,3093,Z,>,A,33,test_B,3096,A,>,Z,34,回送,1081,Z,>,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前往 S庫 (等待回送)
,T_004,,,,,04:30:30,,04:38:30,,下行,test_A_500,05:28:10,,05:53:10,,上行,test_A_00,05:53:10,,06:18:10,,,,06:26:10,,06:39:30,,上行,test_B_00,07:10:10,,07:28:10,,下行,test_B_500,07:38:10,,07:56:10,,上行,test_B_00,08:10:10,,08:28:10,,下行,test_B_500,08:38:10,,08:56:10,,上行,test_B_00,09:10:00,,09:28:00,,下行,test_B_500,09:30:00,,09:48:00,,上行,test_B_01,09:52:30,,10:06:30,,下行,test_B_502,10:07:30,,10:19:30,,上行,test_B_01,10:55:40,,11:09:40,,下行,test_B_500,11:15:00,,11:33:00,,上行,test_B_00,11:45:00,,12:03:00,,下行,test_B_502,12:07:30,,12:19:30,,上行,test_B_01,12:25:40,,12:39:40,,下行,test_B_500,12:45:00,,13:03:00,,上行,test_B_00,13:15:00,,13:33:00,,下行,test_B_502,13:37:30,,13:49:30,,上行,test_B_01,13:55:40,,14:09:40,,下行,test_B_500,14:15:00,,14:33:00,,上行,test_B_00,14:45:00,,15:03:00,,下行,test_B_501,15:22:30,,15:36:30,,上行,test_B_02,15:40:45,,15:52:45,,下行,test_B_501,21:22:30,,21:36:30,,上行,test_B_02,21:40:45,,21:52:45,,,,22:00:45,,22:12:15,,上行,test_B_01,22:13:10,,22:27:10,,下行,test_B_502,22:30:00,,22:42:00,,上行,test_B_00,22:45:00,,23:03:00,,下行,test_B_500,23:15:40,,23:33:40,,上行,test_B_00,23:48:50,,00:06:50,,,,00:19:00,,00:30:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:30:30
12,一般列車,A,1,test_B,1010,A,>,Z,2,入庫,,,>,Z暫留線,3,test_B,2011,Z,>,A,4,test_B,1014,A,>,Z,5,入庫,,,>,Z暫留線,6,test_B,1015,Z,>,A,7,test_B,2016,A,>,Z,8,test_B,1017,Z,>,A,9,test_B,2018,A,>,Z,10,test_B,1019,Z,>,A,11,test_B,2020,A,>,Z,12,test_B,3027,Z,>,A,13,入庫,,,>,A庫,14,test_B,3032,A,>,Z,15,入庫,,,>,Z暫留線,16,test_B,3035,Z,>,A,17,test_B,3038,A,>,Z,18,入庫,,,>,Z暫留線,19,test_B,2029,Z,>,A,20,test_B,1032,A,>,Z,21,入庫,,,>,Z暫留線,22,test_B,2033,Z,>,A,23,test_B,1036,A,>,Z,24,入庫,,,>,Z暫留線,25,test_B,2037,Z,>,A,26,test_B,1040,A,>,Z,27,入庫,,,>,Z暫留線,28,test_B,2041,Z,>,A,29,test_B,3056,A,>,Z,30,test_B,1045,Z,>,A,31,test_B,2046,A,>,Z,32,test_B,3059,Z,>,A,33,入庫,,,>,A庫,34,test_B,3062,A,>,Z,35,test_B,1051,Z,>,A,36,test_B,2052,A,>,Z,37,test_B,3065,Z,>,A,38,入庫,,,>,A庫,39,test_B,3068,A,>,Z,40,test_B,1057,Z,>,A,41,test_B,2058,A,>,Z,42,test_B,1059,Z,>,A,43,test_B,2060,A,>,Z,44,test_B,1061,Z,>,A,45,test_B,2062,A,>,Z,46,test_B,1063,Z,>,A,47,test_B,2064,A,>,Z,48,test_B,1065,Z,>,A,49,test_B,2066,A,>,Z,50,test_B,1067,Z,>,A,51,test_B,2068,A,>,Z,52,test_B,1069,Z,>,A,53,test_B,2070,A,>,Z,54,test_B,1071,Z,>,A,55,test_B,2072,A,>,Z,56,test_B,1073,Z,>,A,57,test_B,2074,A,>,Z,58,test_B,3087,Z,>,A,59,入庫,,,>,A庫,60,test_B,2080,A,>,Z,61,入庫,,,>,Z暫留線,62,test_B,2081,Z,>,A,63,入庫,,,>,A庫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A庫
,T_004,,,上行,test_B_02,05:10:45,,05:22:45,,Z暫留線,,,,05:28:45,,下行,test_B_501,05:52:30,,06:06:30,,上行,test_B_02,06:07:30,,06:19:30,,Z暫留線,,,,06:25:30,,下行,test_B_502,06:37:30,,06:49:30,,上行,test_B_01,06:52:30,,07:06:30,,下行,test_B_502,07:07:30,,07:19:30,,上行,test_B_01,07:22:30,,07:36:30,,下行,test_B_502,07:37:30,,07:49:30,,上行,test_B_01,07:52:30,,08:06:30,,下行,test_B_500,08:08:10,,08:26:10,,A庫,,,,08:34:10,,上行,test_B_00,08:40:10,,08:58:10,,Z暫留線,,,,09:04:10,,下行,test_B_500,09:10:00,,09:28:00,,上行,test_B_00,09:30:40,,09:48:40,,Z暫留線,,,,09:54:40,,下行,test_B_501,10:22:30,,10:36:30,,上行,test_B_02,10:40:45,,10:52:45,,Z暫留線,,,,10:58:45,,下行,test_B_501,11:22:30,,11:36:30,,上行,test_B_02,11:40:45,,11:52:45,,Z暫留線,,,,11:58:45,,下行,test_B_501,12:22:30,,12:36:30,,上行,test_B_02,12:40:45,,12:52:45,,Z暫留線,,,,12:58:45,,下行,test_B_501,13:22:30,,13:36:30,,上行,test_B_00,13:45:00,,14:03:00,,下行,test_B_502,14:07:30,,14:19:30,,上行,test_B_01,14:25:40,,14:39:40,,下行,test_B_500,14:45:00,,15:03:00,,A庫,,,,15:11:00,,上行,test_B_00,15:15:00,,15:33:00,,下行,test_B_502,15:37:30,,15:49:30,,上行,test_B_01,15:55:40,,16:09:40,,下行,test_B_500,16:15:00,,16:33:00,,A庫,,,,16:41:00,,上行,test_B_00,16:45:00,,17:03:00,,下行,test_B_502,17:07:30,,17:19:30,,上行,test_B_01,17:22:30,,17:36:30,,下行,test_B_502,17:37:30,,17:49:30,,上行,test_B_01,17:52:30,,18:06:30,,下行,test_B_502,18:07:30,,18:19:30,,上行,test_B_01,18:22:30,,18:36:30,,下行,test_B_502,18:37:30,,18:49:30,,上行,test_B_01,18:52:30,,19:06:30,,下行,test_B_502,19:07:30,,19:19:30,,上行,test_B_01,19:22:30,,19:36:30,,下行,test_B_502,19:37:30,,19:49:30,,上行,test_B_01,19:52:30,,20:06:30,,下行,test_B_502,20:07:30,,20:19:30,,上行,test_B_01,20:22:30,,20:36:30,,下行,test_B_502,20:37:30,,20:49:30,,上行,test_B_01,20:52:30,,21:06:30,,下行,test_B_502,21:07:30,,21:19:30,,上行,test_B_01,21:25:40,,21:39:40,,下行,test_B_500,21:45:00,,22:03:00,,A庫,,,,22:11:00,,上行,test_B_01,22:53:10,,23:07:10,,Z暫留線,,,,23:13:10,,下行,test_B_501,23:15:00,,23:29:00,,A庫,,,,23:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23:37:00
13,一般列車,A,1,回送,1096,A,>,J,2,test_A,2017,J,>,A,3,test_A,2016,A,>,J,4,test_C,3066,J,>,S,5,test_C,3089,S,>,O,6,test_C,3094,O,>,S,7,test_C,3101,S,>,O,8,test_C,3106,O,>,S,9,test_C,3113,S,>,O,10,test_C,3118,O,>,S,11,test_C,3125,S,>,O,12,test_C,3130,O,>,S,13,test_C,3137,S,>,O,14,test_C,3148,O,>,S,15,test_C,3149,S,>,J,16,test_A,2041,J,>,A,17,入庫,,,>,A庫,18,test_A,3098,A,>,J,19,test_A,1033,J,>,A,20,入庫,,,>,A庫,21,test_A,1036,A,>,J,22,test_A,3107,J,>,A,23,入庫,,,>,A庫,24,test_A,1044,A,>,J,25,入庫,,,>,J暫留線,26,test_A,3137,J,>,A,27,test_A,2066,A,>,J,28,test_C,3276,J,>,S,29,test_C,3287,S,>,O,30,test_C,3300,O,>,S,31,test_C,3299,S,>,O,32,test_C,3306,O,>,S,33,test_C,3313,S,>,O,34,test_C,3318,O,>,S,35,test_C,3325,S,>,O,36,test_C,3330,O,>,S,37,test_C,3337,S,>,O,38,test_C,3342,O,>,S,39,test_C,3349,S,>,O,40,test_C,3354,O,>,S,41,test_C,3361,S,>,O,42,test_C,3366,O,>,S,43,test_C,3373,S,>,O,44,test_C,3384,O,>,S,45,test_C,3385,S,>,J,46,test_A,2103,J,>,A,47,入庫,,,>,A庫,48,test_A,3218,A,>,J,49,test_A,2111,J,>,A,50,test_A,3224,A,>,J,51,入庫,,,>,J暫留線,52,test_A,2113,J,>,A,53,入庫,,,>,A庫,54,test_A,3230,A,>,J,55,test_A,2117,J,>,A,56,回送,1090,A,>,J,57,回送,1008,J,>,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前往 A庫 (等待回送)
